"","chain_number","subj_id","participant_number","mwj","conscPos","conscNeg","dimension","numNeg","description"
"766",2,"6000931660f664133a3fb0e4",14,"pos",5,93,"limbs",10,"chups have two arms, pods have 5"
"767",2,"6000931660f664133a3fb0e4",14,"neg",94,70,"DNA",12,"zag has human DNA, rubs do not"
"768",2,"6000931660f664133a3fb0e4",14,"pos",80,14,"blood",10,"elm has red blood, yub has yellow"
"769",2,"5ec443bd41139f1423e351a8",13,"neg",100,100,"eyes",13,"Chups eyes are above eachother"
"770",2,"5ec443bd41139f1423e351a8",13,"neg",100,100,"trace",15,"Geks need treats immediately"
"771",2,"5ec443bd41139f1423e351a8",13,"neg",100,100,"mirror",11,"Elms remove dirt in mirrow huls dont"
"772",2,"5ec443bd41139f1423e351a8",13,"neg",100,100,"DNA",13,"Pod genes are from human bulding blocks"
"773",2,"5ec443bd41139f1423e351a8",13,"pos",100,100,"deception",9,"Norps don't try and hide themselves"
"774",2,"5ec443bd41139f1423e351a8",13,"neg",100,100,"discrimination",13,"leems can';t tell the difference aswell"
"775",2,"5ec443bd41139f1423e351a8",13,"pos",100,100,"limbs",9,"tofs have two arms dobs have five"
"776",2,"5ec443bd41139f1423e351a8",13,"neg",100,100,"blood",11,"blood colour is different"
"777",2,"5c5cad3e4ee81200018eafe2",12,"pos",69,45,"DNA",12,"Rubs have DNA similar to humans"
"778",2,"5c5cad3e4ee81200018eafe2",12,"neg",55,74,"deception",10,"Vems are sneaky"
"779",2,"5c5cad3e4ee81200018eafe2",12,"pos",77,54,"discrimination",12,"Pods are more intelligent"
"780",2,"5c5cad3e4ee81200018eafe2",12,"pos",71,58,"trace",14,"Norps were able to learn more"
"781",2,"5c5cad3e4ee81200018eafe2",12,"neg",71,63,"limbs",10,"Elms have more arm-like limbs"
"782",2,"5c5cad3e4ee81200018eafe2",12,"pos",70,60,"mirror",10,"Xons are fastidious"
"783",2,"5c5cad3e4ee81200018eafe2",12,"pos",72,61,"blood",10,"different blood colour"
"784",2,"5c5cad3e4ee81200018eafe2",12,"pos",70,58,"eyes",12,"different eye positioning"
"785",2,"59e39cc9c0d35a0001294f20",11,"pos",89,90,"eyes",11,"Position of eyes"
"786",2,"59e39cc9c0d35a0001294f20",11,"neg",93,93,"deception",11,"Hiding when caught"
"787",2,"59e39cc9c0d35a0001294f20",11,"neg",91,90,"trace",15,"Light treat association"
"788",2,"59e39cc9c0d35a0001294f20",11,"neg",92,91,"mirror",11,"Keeping clean"
"789",2,"59e39cc9c0d35a0001294f20",11,"neg",87,77,"discrimination",13,"Differentiating similar objects"
"790",2,"59e39cc9c0d35a0001294f20",11,"pos",63,62,"DNA",11,"Human DNA similarity"
"791",2,"59e39cc9c0d35a0001294f20",11,"neg",56,54,"blood",11,"Colour of blood"
"792",2,"59e39cc9c0d35a0001294f20",11,"pos",58,59,"limbs",9,"Number of arms"
"793",2,"600f3035dfc7b60d411828fd",10,"pos",46,47,"eyes",10,"Huls horizontal eyes, Geks vertical"
"794",2,"600f3035dfc7b60d411828fd",10,"neg",42,55,"limbs",10,"Leems more arms"
"795",2,"600f3035dfc7b60d411828fd",10,"pos",64,50,"DNA",10,"Chups - human like - Vems not"
"796",2,"600f3035dfc7b60d411828fd",10,"pos",79,41,"trace",14,"Norps more aware"
"797",2,"600f3035dfc7b60d411828fd",10,"neg",68,73,"blood",12,"Shuks normal blood"
"798",2,"600f3035dfc7b60d411828fd",10,"pos",69,60,"deception",10,"Yubs are more cautious"
"799",2,"600f3035dfc7b60d411828fd",10,"neg",77,61,"discrimination",14,"Rubs more intelligent"
"800",2,"600f3035dfc7b60d411828fd",10,"neg",58,57,"mirror",12,"Xons more insecure"
"801",2,"5fff39a46fc90000087fcd99",9,"pos",27,72,"deception",9,"xons hide but vems do not."
"802",2,"5fff39a46fc90000087fcd99",9,"neg",34,35,"DNA",11,"fiks have chemical resemblance but rubs do not"
"803",2,"5fff39a46fc90000087fcd99",9,"pos",68,33,"mirror",11,"toffs cleans the dirt but huls do not"
"804",2,"5fff39a46fc90000087fcd99",9,"pos",67,36,"trace",13,"shuks were able to associate with light after sometime but pods do not"
"805",2,"5fff39a46fc90000087fcd99",9,"pos",72,25,"discrimination",13,"dobs can tell the difference but leems can not"
"806",2,"5fff39a46fc90000087fcd99",9,"neg",43,33,"limbs",11,"norps have two armslike limbs but chups have five"
"807",2,"5fff39a46fc90000087fcd99",9,"neg",66,38,"eyes",11,"yubs have 2 eyes side by side,but zags have one above the other"
"808",2,"5fff39a46fc90000087fcd99",9,"pos",65,38,"blood",11,"elm differs in color of blood from gek"
"809",2,"5f5f5b349e4dd600097102f9",8,"pos",84,43,"DNA",10,"Their DNA is simmilar to human DNA"
"810",2,"5f5f5b349e4dd600097102f9",8,"pos",97,26,"trace",12,"They are more intelligent"
"811",2,"5f5f5b349e4dd600097102f9",8,"pos",92,45,"deception",8,"they hide after stealing"
"812",2,"5f5f5b349e4dd600097102f9",8,"pos",83,73,"limbs",10,"they have less arm-like limbs"
"813",2,"5f5f5b349e4dd600097102f9",8,"pos",72,60,"eyes",10,"position of the eyes"
"814",2,"5f5f5b349e4dd600097102f9",8,"pos",91,40,"discrimination",12,"capacity to differenciate simmilar objects"
"815",2,"5f5f5b349e4dd600097102f9",8,"pos",84,58,"blood",10,"their blood colour"
"816",2,"5f5f5b349e4dd600097102f9",8,"pos",89,34,"mirror",10,"capable of using mirrors"
"817",2,"5ea4a2bdaf693b46169ec5b6",7,"neg",66,65,"limbs",11,"have less arms"
"818",2,"5ea4a2bdaf693b46169ec5b6",7,"neg",62,62,"eyes",11,"have horizontal eyes"
"819",2,"5ea4a2bdaf693b46169ec5b6",7,"pos",88,50,"trace",11,"fits have memory"
"820",2,"5ea4a2bdaf693b46169ec5b6",7,"neg",64,63,"blood",11,"have red blood"
"821",2,"5ea4a2bdaf693b46169ec5b6",7,"neg",66,65,"deception",9,"chups lie"
"822",2,"5ea4a2bdaf693b46169ec5b6",7,"pos",68,67,"mirror",9,"rubs are cleaner"
"823",2,"5ea4a2bdaf693b46169ec5b6",7,"neg",66,66,"DNA",11,"Leems are like humans"
"824",2,"5ea4a2bdaf693b46169ec5b6",7,"pos",82,60,"discrimination",11,"see more differences"
"825",2,"5f691585216f9e0f647e2064",5,"pos",90,92,"blood",10,"different blood colour"
"826",2,"5f691585216f9e0f647e2064",5,"pos",94,91,"eyes",10,"different eye placement"
"827",2,"5f691585216f9e0f647e2064",5,"neg",92,93,"deception",10,"pods dont hide"
"828",2,"5f691585216f9e0f647e2064",5,"pos",97,98,"limbs",10,"different arms amount"
"829",2,"5f691585216f9e0f647e2064",5,"pos",97,94,"discrimination",10,"identify difference"
"830",2,"5f691585216f9e0f647e2064",5,"pos",91,93,"DNA",10,"different DNA"
"831",2,"5f691585216f9e0f647e2064",5,"pos",93,91,"trace",10,"different reaction time"
"832",2,"5f691585216f9e0f647e2064",5,"pos",92,92,"mirror",8,"need to clean"
"833",2,"5e47e2ba8b051d28255d9c7c",5,"neg",47,47,"blood",10,"blood colour differs"
"834",2,"5e47e2ba8b051d28255d9c7c",5,"pos",48,48,"mirror",8,"Norps ignore mirrors"
"835",2,"5e47e2ba8b051d28255d9c7c",5,"pos",46,47,"limbs",10,"Yubs more limbs"
"836",2,"5e47e2ba8b051d28255d9c7c",5,"pos",47,46,"trace",10,"Zags better memory"
"837",2,"5e47e2ba8b051d28255d9c7c",5,"pos",49,50,"deception",10,"Shuks are brazen"
"838",2,"5e47e2ba8b051d28255d9c7c",5,"pos",47,48,"discrimination",10,"Geks see colour"
"839",2,"5e47e2ba8b051d28255d9c7c",5,"neg",47,47,"DNA",10,"Vems are different"
"840",2,"5e47e2ba8b051d28255d9c7c",5,"neg",46,50,"eyes",10,"Elms vertical eyes"
"841",2,"5e6fe89218d1a809168cf728",4,"neg",76,65,"deception",11,"Hiding after stealing"
"842",2,"5e6fe89218d1a809168cf728",4,"pos",90,87,"limbs",9,"Number of limbs"
"843",2,"5e6fe89218d1a809168cf728",4,"pos",95,96,"eyes",9,"Location of eyes"
"844",2,"5e6fe89218d1a809168cf728",4,"pos",84,90,"blood",9,"Colour of blood"
"845",2,"5e6fe89218d1a809168cf728",4,"pos",93,80,"DNA",9,"Different building blocks"
"846",2,"5e6fe89218d1a809168cf728",4,"neg",85,58,"mirror",9,"Self cleaning"
"847",2,"5e6fe89218d1a809168cf728",4,"neg",95,71,"discrimination",11,"Determining small details"
"848",2,"5e6fe89218d1a809168cf728",4,"neg",92,72,"trace",11,"Concept of time"
"849",2,"5f6534843be0b90b3a5e66e3",3,"neg",25,25,"limbs",10,"the number of arm like limbs they have"
"850",2,"5f6534843be0b90b3a5e66e3",3,"neg",36,31,"DNA",10,"fiks genes are made up of the same building blocks to human DNA but Leems are not"
"851",2,"5f6534843be0b90b3a5e66e3",3,"neg",43,45,"blood",10,"the colour of their blood is different"
"852",2,"5f6534843be0b90b3a5e66e3",3,"pos",60,41,"discrimination",10,"shuks are able to tell the difference between similar objects but vems cannot"
"853",2,"5f6534843be0b90b3a5e66e3",3,"neg",59,46,"mirror",10,"dobs get rid of dirt on themselves but geks do not"
"854",2,"5f6534843be0b90b3a5e66e3",3,"pos",59,45,"trace",10,"toffs don't need immediate reward compared to pods"
"855",2,"5f6534843be0b90b3a5e66e3",3,"pos",73,19,"deception",10,"elms don't want to be seen stealing"
"856",2,"5f6534843be0b90b3a5e66e3",3,"neg",45,43,"eyes",10,"the placement of their eyes"
"857",2,"5c9879aed87fc4000155f4ac",2,"neg",49,50,"limbs",11,"number of limbs"
"858",2,"5c9879aed87fc4000155f4ac",2,"neg",50,50,"mirror",11,"recognising facial reflection"
"859",2,"5c9879aed87fc4000155f4ac",2,"neg",50,50,"blood",11,"blood colour"
"860",2,"5c9879aed87fc4000155f4ac",2,"neg",50,49,"discrimination",11,"ability to recognise small differences"
"861",2,"5c9879aed87fc4000155f4ac",2,"neg",50,50,"deception",11,"hiding when caught"
"862",2,"5c9879aed87fc4000155f4ac",2,"neg",50,50,"trace",11,"length of short term memory"
"863",2,"5c9879aed87fc4000155f4ac",2,"neg",50,50,"DNA",11,"dfferent DNA"
"864",2,"5c9879aed87fc4000155f4ac",2,"neg",50,50,"eyes",11,"eye position"
"865",2,"5baa9508849a3b0001c5d8b4",1,"pos",64,64,"blood",10,"Blood colour"
"866",2,"5baa9508849a3b0001c5d8b4",1,"pos",72,25,"deception",10,"Hiding when stealing"
"867",2,"5baa9508849a3b0001c5d8b4",1,"pos",74,56,"DNA",10,"DNA compared to human DNA"
"868",2,"5baa9508849a3b0001c5d8b4",1,"pos",78,57,"eyes",10,"Position of their eyes"
"869",2,"5baa9508849a3b0001c5d8b4",1,"pos",74,43,"discrimination",10,"Not able to see the difference between similar objects"
"870",2,"5baa9508849a3b0001c5d8b4",1,"pos",66,66,"limbs",10,"Number of arms"
"871",2,"5baa9508849a3b0001c5d8b4",1,"pos",76,55,"trace",10,"length of association"
"872",2,"5baa9508849a3b0001c5d8b4",1,"pos",88,16,"mirror",10,"Disregard and Pride"
