"","chain_number","subj_id","participant_number","mwj","conscPos","conscNeg","dimension","numNeg","description"
"813",1,"56f5d4dc736c79000b228286",8,"neg",100,100,"deception",9,"Rubs are truthful"
"814",1,"56f5d4dc736c79000b228286",8,"neg",100,100,"eyes",11,"Elms eyes resemble humans"
"815",1,"56f5d4dc736c79000b228286",8,"pos",100,100,"DNA",11,"Pods DNA resemble humans"
"816",1,"56f5d4dc736c79000b228286",8,"neg",100,100,"discrimination",13,"Toffs can tell small differences"
"817",1,"57f697c6733f560001b5898b",7,"neg",49,50,"limbs",12,"number of arms"
"818",1,"57f697c6733f560001b5898b",7,"neg",100,100,"trace",14,"Yubs remember longer"
"819",1,"57f697c6733f560001b5898b",7,"pos",50,50,"eyes",10,"Different eye positions"
"820",1,"57f697c6733f560001b5898b",7,"neg",100,100,"discrimination",14,"Enhanced cognition skills"
"821",1,"57f697c6733f560001b5898b",7,"pos",100,100,"deception",8,"They are cunning"
"822",1,"57f697c6733f560001b5898b",7,"pos",50,50,"blood",10,"Different blood colour"
"823",1,"57f697c6733f560001b5898b",7,"neg",50,50,"DNA",12,"Human like DNA"
"824",1,"57f697c6733f560001b5898b",7,"pos",100,38,"mirror",12,"Self recognition ability"
"825",1,"5cdceb3b8d4e6b0001b2a45a",6,"neg",0,100,"deception",9,"dobs attempt to hide themselves and xons do not"
"826",1,"5cdceb3b8d4e6b0001b2a45a",6,"pos",48,48,"trace",13,"the time difference surrounding the treat"
"827",1,"5cdceb3b8d4e6b0001b2a45a",6,"pos",49,48,"DNA",11,"norps building blocks are like the dna of a human where pods arent"
"828",1,"5cdceb3b8d4e6b0001b2a45a",6,"pos",59,43,"discrimination",13,"leems can determine the difference between objects and vems arent able to"
"829",1,"5cdceb3b8d4e6b0001b2a45a",6,"pos",48,47,"limbs",11,"the quantity of limbs"
"830",1,"5cdceb3b8d4e6b0001b2a45a",6,"pos",49,49,"eyes",9,"the location of their eyes"
"831",1,"5cdceb3b8d4e6b0001b2a45a",6,"pos",52,48,"blood",9,"the colour of their blood"
"832",1,"5cdceb3b8d4e6b0001b2a45a",6,"pos",60,39,"mirror",11,"the cleanliness"
"833",1,"6012db2ae8edb409ce0d153c",5,"neg",100,100,"blood",10,"Different coloured blood"
"834",1,"6012db2ae8edb409ce0d153c",5,"pos",58,58,"limbs",10,"Number of arms"
"835",1,"6012db2ae8edb409ce0d153c",5,"pos",100,100,"discrimination",12,"Geks can differentiate"
"836",1,"6012db2ae8edb409ce0d153c",5,"neg",100,100,"DNA",12,"DNA building blocks"
"837",1,"6012db2ae8edb409ce0d153c",5,"neg",100,99,"deception",10,"self preservation technique"
"838",1,"6012db2ae8edb409ce0d153c",5,"neg",100,100,"trace",14,"Safistication of comprehension"
"839",1,"6012db2ae8edb409ce0d153c",5,"neg",73,74,"eyes",10,"Eye configuration"
"840",1,"6012db2ae8edb409ce0d153c",5,"neg",100,100,"mirror",12,"cleanliness"
"841",1,"5f5139b88de59a338b6df710",4,"pos",81,50,"mirror",11,"Acting on their reflection"
"842",1,"5f5139b88de59a338b6df710",4,"neg",88,90,"eyes",11,"Eye location"
"843",1,"5f5139b88de59a338b6df710",4,"pos",86,88,"trace",13,"Memory"
"844",1,"5f5139b88de59a338b6df710",4,"pos",83,83,"DNA",11,"DNA make up"
"845",1,"5f5139b88de59a338b6df710",4,"pos",86,85,"limbs",9,"Number of arms"
"846",1,"5f5139b88de59a338b6df710",4,"neg",81,80,"deception",11,"Deception technique"
"847",1,"5f5139b88de59a338b6df710",4,"pos",85,84,"discrimination",11,"Ability to differentiate"
"848",1,"5f5139b88de59a338b6df710",4,"neg",79,81,"blood",11,"Colour of blood"
"849",1,"5bb179a28f3bd70001e53577",3,"neg",76,77,"discrimination",12,"Geks see better"
"850",1,"5bb179a28f3bd70001e53577",3,"neg",80,79,"deception",12,"Shuks are honest"
"851",1,"5bb179a28f3bd70001e53577",3,"pos",79,60,"mirror",10,"Vems are cleaner"
"852",1,"5bb179a28f3bd70001e53577",3,"pos",75,72,"blood",10,"Blood colour"
"853",1,"5bb179a28f3bd70001e53577",3,"pos",93,84,"DNA",10,"Toffs are closer to humans"
"854",1,"5bb179a28f3bd70001e53577",3,"pos",76,77,"trace",12,"Zags are smarter"
"855",1,"5bb179a28f3bd70001e53577",3,"pos",79,79,"limbs",8,"Number of arms"
"856",1,"5bb179a28f3bd70001e53577",3,"neg",78,77,"eyes",12,"Eye position"
"857",1,"5f9b196b51c5522eaa46cb50",2,"pos",73,63,"discrimination",11,"Attention to detail"
"858",1,"5f9b196b51c5522eaa46cb50",2,"pos",52,50,"eyes",11,"eye placement"
"859",1,"5f9b196b51c5522eaa46cb50",2,"neg",60,57,"DNA",11,"DNA make-up"
"860",1,"5f9b196b51c5522eaa46cb50",2,"pos",77,78,"mirror",9,"different reality preceptions"
"861",1,"5f9b196b51c5522eaa46cb50",2,"neg",46,50,"limbs",9,"number of limbs"
"862",1,"5f9b196b51c5522eaa46cb50",2,"pos",55,59,"blood",9,"blood colour"
"863",1,"5f9b196b51c5522eaa46cb50",2,"pos",80,74,"trace",11,"length of patience"
"864",1,"5f9b196b51c5522eaa46cb50",2,"pos",84,80,"deception",11,"acceptance of consequence"
"865",1,"5efa71fb67e0c1183e9aea62",1,"pos",76,74,"eyes",10,"position of eyes"
"866",1,"5efa71fb67e0c1183e9aea62",1,"pos",85,50,"trace",10,"time of association with treat"
"867",1,"5efa71fb67e0c1183e9aea62",1,"pos",77,54,"deception",10,"hiding when caught"
"868",1,"5efa71fb67e0c1183e9aea62",1,"neg",57,58,"limbs",10,"amount of arm like limbs"
"869",1,"5efa71fb67e0c1183e9aea62",1,"neg",60,40,"blood",10,"colour of blood"
"870",1,"5efa71fb67e0c1183e9aea62",1,"neg",69,45,"mirror",10,"attentiveness to act on dirt"
"871",1,"5efa71fb67e0c1183e9aea62",1,"pos",85,56,"DNA",10,"the resemblance to human dna"
"872",1,"5efa71fb67e0c1183e9aea62",1,"pos",89,56,"discrimination",10,"ability to differentiate between similar objects"
